text,l1,child_id,age,source_file
he will he will dance yeah like this yeah f you have to i will fight him that guy i like to fight him iah iah iah are you bring it laughs i'm gonna beat you what she doing girl i will climb over there on the top and then i go over there on the top uh um i will get the ball and shoot outside look out i will like that he fight blue clue he fight am,Arabic,TRRK1,50,trrk1.cha
yeah i play soccer and then in the net and then i go i go make like this i i didn't shoot it and then i make scores um uh eh that's uh uh uh yeah mosque i do the show show talent show on the couch skwia ice cream you have to eat ice cream and eat ice cream and play nintendo yeah and then you go and then you go home five minutes you drive in the car,Arabic,TRRK1,50,trrk1.cha
uh how i came i go mmm and then i go the top um um i drive um m my m my mom youssef lot punch like this he punch me he make harder he alway go faster yeah i go faster like this harder i i will win yeah i will win um i will make like this yeah i will win yeah a playground you have to swing and you do you self,Arabic,TRRK1,50,trrk1.cha
and you make like this uah uah you self is is slide and all the swings and all the slide and all the sh s dyou know monkey bars in swimming pool i swim and swim and swim and swim i i i i try it and then is it cold i i i i will bru bru like this woo woo woo in the water i can't swim myself is it hurt we done um take ice cream,Arabic,TRRK1,50,trrk1.cha
and play nintendo like he make dyou know this one bunny what he's do he he do ribbit ribbit and then he make boing boing boing boing boing and then he eats eats food yeah he eats carrots and it's from the tree yeah i like eat look he have a ears and then he look and you smelling look at his tail he smelling the food he wanna eat smelling the food and then he's smelling like this,Arabic,TRRK1,50,trrk1.cha
i i'm here look here down s you don't see i'm down here yes i'm hiding i i a show you this one this one is it yeah he's big and we can fight yeah he's a big and a big and big and oh i i i i i hold him look his name tigger i will fight him from the walmart uh uh this one tigger and this and this one wanna boing gia i love bite him,Arabic,TRRK1,50,trrk1.cha
and f fight him and downstairs i'm i i i watch watch this and then i i like this and then and then he pull and then he friend the he friend tigger he he walking like this yeah and roar and and the baby made like this too and then he walk baby and he make like this and walk and i will push him tshi tshi tshi yes this is yummy i think it's gonna go over here,Arabic,TRRK1,50,trrk1.cha
when i don't listen in school they put me in time out yes i do um i don't know colouring and doing and doing the abcs and uh we go outside all day if there's a boy go to the street with the the teacher go with the my mom can you please go get her please right why is my dad taking a picture why is my taking a picture how does it do what's in here,Arabic,YSSF1,59,yssf1.cha
i wanna hear now let me let me see talks ahh i'm going to catholic school and tomorrow i'm gonna go to and on sunday to but on sunday there on sunday i wanna shut it off what's your name and what's her name and what's her name what's your name um no boy look what i did look what me auntie misha get me one i wanna do it too what you doing,Arabic,YSSF1,59,yssf1.cha
ah see this stuff i can do right here i can do too this is heart that i made i'm gonna i know how to put in here it fits in here i wanna go see the saw i wanna see that one what why it not taking not taking any pictures yet it can i can it can take a picture of me right where your pen i put it back all gone maffias and hammor,Arabic,YSSF1,59,yssf1.cha
oopsie it fell it fell put it in put it on here who does it take a picture of why it not taking a picture then not it's not no it's not what is it i don't see what's in there i don't see it i wanna see my brother come here brother i wanna see him i wanna take a picture is it big picture a little picture i wanna go see what's in there,Arabic,YSSF1,59,yssf1.cha
make a little one not big not make make little one it's not the leg it's not legs where's it's head where is it nope i play some girls cry like a baby um i burp and i fart i took um first i fart and i get one and hot hot dog with ketchup yeah well my mom does know how on the fire no no why is it not taking a picture not it's not,Arabic,YSSF1,59,yssf1.cha
what does it doing auntie is eating ice cream where is he what's his name no not my brother what's his name i wanna lay down where is it ah hide and seek play play dough he has to hide somewhere and i have to count no very lots one two three four five six seven eight ten thirteen fifteen and ali hides and i find him and then he asks you not find me look where's fifi,Arabic,YSSF1,59,yssf1.cha
why is it not taking a picture take that one big so it goes down to see me yes i'm gonna be ugly um a teacher i'm not talking i don't see anything um i'm gonna be doctor ess no i don't want to what's in here where does this one do how you do that yes i do let me see if you can open it again how did you do that you push it hard,Arabic,YSSF1,59,yssf1.cha
